target_Z,incident_energy,recoil_energy,recoil_px,recoil_py,recoil_pz,centerMomentum_energy,centerMomentum_px,centerMomentum_py,centerMomentum_pz
74,4.724,0.0547518,0.000577134,0.00203448,0.0547086,4.724,0.00131562,-0.00104515,4.72394
74,4.724,0.037489,0.00133986,0.000780702,0.0374535,4.724,0.000207566,-0.000288638,4.72395
74,4.724,0.147787,-0.00316571,-0.00231682,0.147734,4.724,-0.000255416,0.000801068,4.72393
74,4.724,2.49977,-0.00367749,-0.00034665,2.49977,4.724,-9.27585e-05,-6.1566e-05,4.72397
74,4.724,2.09615,-0.00200529,-0.00101684,2.09614,4.724,8.71951e-05,-0.000845809,4.72398
74,4.724,0.151966,0.00092081,0.00024848,0.151962,4.724,0.000510923,2.91638e-05,4.72399
74,4.724,0.218774,-0.000281385,-0.000433134,0.218772,4.724,4.85223e-05,-3.12859e-05,4.72399
74,4.724,0.146812,-0.000639191,0.00147258,0.146802,4.724,-0.000167658,-0.000120505,4.72398
74,4.724,0.176405,0.000468745,0.000994719,0.176401,4.724,-0.00108769,0.000483138,4.72398
74,4.724,0.128841,0.000968539,-0.000208113,0.128836,4.724,-0.000359088,-0.000200672,4.72398
74,4.724,2.67823,-0.00150939,-0.0242361,2.67812,4.724,0.00604057,-0.00675609,4.72378
74,4.724,1.07874,-0.0165707,-0.00385199,1.07861,4.724,-0.00308111,-0.00461787,4.72383
74,4.724,0.30337,-1.81426e-05,-0.00149638,0.303366,4.724,-0.000414645,-8.78096e-05,4.72398
74,4.724,0.568714,-0.00346703,0.00367248,0.568692,4.724,-0.00451046,-0.000612101,4.72396
74,4.724,0.0706435,0.00280022,-0.00107746,0.070578,4.724,-0.000115287,-1.09623e-06,4.72392
74,4.724,0.123285,0.000715238,-0.000806744,0.123279,4.724,0.00013374,0.00023145,4.72398
74,4.724,1.05824,-0.00196838,0.00352029,1.05823,4.724,-0.00329176,0.000980407,4.72398
74,4.724,0.0909091,0.00678772,-0.000441417,0.0906528,4.724,0.0012006,0.00044722,4.72373
74,4.724,0.547087,0.00664896,-0.00917937,0.54697,4.724,0.0020176,0.00394425,4.72385
74,4.724,1.27409,-0.00565551,-0.00641287,1.27406,4.724,-0.000157196,-5.16043e-05,4.72395
74,4.724,1.49804,-0.00213705,0.00208875,1.49804,4.724,0.000486274,-0.000141195,4.72398
74,4.724,0.268451,-0.000306142,-0.000792816,0.268449,4.724,0.000877002,-0.00054049,4.72399
74,4.724,0.0237611,0.000257934,0.00100182,0.0237331,4.724,-0.0011749,0.00209064,4.72396
74,4.724,0.400622,0.000403215,0.00220155,0.400616,4.724,0.0007846,-0.000801729,4.72398
74,4.724,0.2952,-0.000227408,-0.000497316,0.295199,4.724,3.61554e-05,0.000242117,4.72399
74,4.724,0.883438,-0.00702882,0.0047761,0.883396,4.724,0.000158464,-0.000273571,4.72394
74,4.724,0.205605,-0.00124625,-0.000993832,0.205598,4.724,0.000267619,-0.000217218,4.72398
74,4.724,1.1957,-0.000788274,-0.000115083,1.1957,4.724,0.000160675,4.58055e-05,4.72399
74,4.724,0.0691628,-0.000676574,0.000449829,0.0691561,4.724,-0.000335615,-0.000343865,4.72398
74,4.724,2.03802,0.00604712,-0.0059783,2.03801,4.724,0.000273814,-0.00103425,4.72395
74,4.724,0.0346417,0.000488657,-0.000155137,0.0346341,4.724,0.000171966,-0.00048628,4.72398
74,4.724,0.0958069,0.00349912,0.00220151,0.0957163,4.724,-0.00176117,0.00122197,4.7239
74,4.724,0.0606717,0.000460759,0.00347797,0.060568,4.724,0.000303948,0.000562684,4.72388
74,4.724,0.169638,0.000472457,0.00197214,0.169625,4.724,2.41088e-05,-0.000493331,4.72398
74,4.724,1.78902,0.00160065,0.00318918,1.78902,4.724,0.000621328,3.22175e-05,4.72398
74,4.724,2.18427,0.00387427,-0.00305325,2.18427,4.724,8.20439e-05,0.000117962,4.72397
74,4.724,0.147763,-0.00021955,-0.000416709,0.147761,4.724,-8.77101e-06,2.55732e-05,4.72399
74,4.724,1.22068,-0.00629639,-0.00494236,1.22065,4.724,-0.000119359,-0.000534771,4.72395
74,4.724,0.0977523,0.00156471,0.000571851,0.0977367,4.724,1.48856e-05,5.71739e-05,4.72397
74,4.724,0.0238469,0.000150818,-0.000142614,0.0238405,4.724,8.08619e-05,-2.66097e-05,4.72398
74,4.724,0.0106113,-0.000189711,0.000562634,0.0105824,4.724,-0.000207524,-0.000146798,4.72396
74,4.724,2.4497,0.00824407,-0.00314965,2.44968,4.724,0.00487914,-0.000134099,4.72396
74,4.724,3.57145,-0.00121507,-0.0108787,3.57143,4.724,-0.000386269,-0.000653402,4.72389
74,4.724,0.0980164,1.83489e-05,-0.000803884,0.0980118,4.724,-0.00069403,0.000116042,4.72398
74,4.724,2.92152,0.00435703,0.00244401,2.92152,4.724,0.00346524,-0.00134956,4.72396
74,4.724,2.65021,0.0247975,-0.0179555,2.65004,4.724,0.000307228,-0.00119095,4.72359
74,4.724,0.0953359,-0.000302581,0.00111881,0.0953275,4.724,0.00044347,3.68676e-05,4.72398
74,4.724,0.233082,0.00106185,-0.00479272,0.23303,4.724,-0.00018123,0.000101153,4.72393
74,4.724,0.183325,0.00146353,6.43705e-05,0.183318,4.724,0.000869365,0.0012496,4.72398
74,4.724,0.804712,-0.00851805,0.00210215,0.804664,4.724,4.85513e-05,0.000105466,4.72393
74,4.724,1.65742,-0.00167604,-0.00068447,1.65741,4.724,1.23445e-05,-0.000140318,4.72398
74,4.724,1.57109,0.00366511,0.00813557,1.57106,4.724,-7.40576e-05,7.87832e-06,4.72395
74,4.724,0.14586,0.00344371,-0.000724513,0.145816,4.724,1.87926e-05,-3.64345e-05,4.72394
74,4.724,2.10848,-0.0103403,0.00390432,2.10845,4.724,-0.000111604,0.00030323,4.72393
74,4.724,4.53833,0.00670248,0.00707999,4.53832,4.724,1.41215e-05,0.00546895,4.72359
74,4.724,0.401272,-0.00158015,0.00115749,0.401266,4.724,-1.27268e-05,0.000248579,4.72398
74,4.724,0.0435066,5.42758e-05,-2.23969e-05,0.0435036,4.724,5.94036e-06,0.0006393,4.72399
74,4.724,0.0887943,-0.000422902,-0.00011616,0.0887917,4.724,2.6567e-06,-1.41433e-05,4.72399
74,4.724,0.0444389,-0.000271171,-8.67308e-05,0.044435,4.724,3.68068e-05,-3.33778e-05,4.72399
74,4.724,0.0195642,-0.000178733,0.000251286,0.0195551,4.724,1.73402e-05,4.27731e-05,4.72398
74,4.724,0.022547,-0.00145959,0.0034258,0.0222315,4.724,0.000410997,7.53677e-05,4.72367
74,4.724,0.00534991,0.000363905,0.000220892,0.0053084,4.724,0.000466005,0.000743226,4.72395
74,4.724,0.719513,-0.0107713,0.0044106,0.719419,4.724,0.00242243,0.00604374,4.72387
74,4.724,3.55637,-0.019431,-0.00387174,3.55631,4.724,-0.0127061,0.00292503,4.72386
74,4.724,1.3689,0.0158881,-0.00980441,1.36878,4.724,0.014469,-0.0197179,4.72384
74,4.724,0.0151406,0.000468739,-0.000240825,0.0151228,4.724,-5.91787e-05,2.55949e-05,4.72397
74,4.724,0.491542,-0.000749932,0.00202228,0.491537,4.724,-0.000211921,-8.36645e-05,4.72398
74,4.724,4.05771,-0.0145144,0.0430623,4.05745,4.724,-0.0140409,0.00801535,4.72275
74,4.724,0.786236,-0.00177568,-0.00497056,0.786218,4.724,-0.000101108,0.000184486,4.72397
74,4.724,0.173771,-0.000733645,-0.00227827,0.173754,4.724,0.000197087,2.92729e-05,4.72397
74,4.724,0.627386,-0.00391923,-0.00141328,0.627372,4.724,-0.000784924,-0.00132501,4.72397
74,4.724,1.23774,0.00327479,-0.000293135,1.23774,4.724,-0.000137389,-0.000123718,4.72398
74,4.724,2.72919,-0.000362955,0.0223498,2.7291,4.724,-0.0185141,0.0324153,4.72377
74,4.724,0.129339,1.69516e-05,0.000349352,0.129338,4.724,0.000251376,-5.99765e-05,4.72399
74,4.724,0.0110907,6.84641e-05,-0.00013892,0.0110778,4.724,-1.20388e-05,-8.93911e-05,4.72398
74,4.724,0.034887,0.000927372,0.000493083,0.0348674,4.724,-3.34849e-05,0.000564372,4.72397
74,4.724,0.0440288,0.00116608,0.00497964,0.0437278,4.724,-0.00611423,5.80174e-05,4.72368
74,4.724,3.63822,-0.00693481,-0.00679764,3.63821,4.724,-0.0130978,-0.0040272,4.72392
74,4.724,1.07905,-0.0051177,-0.000195855,1.07904,4.724,-4.35852e-06,4.91189e-05,4.72397
74,4.724,3.92572,0.00223971,-0.000562264,3.92572,4.724,3.29491e-05,-0.000204457,4.72393
74,4.724,1.53274,-0.00619594,0.00610897,1.53271,4.724,-0.000104716,0.000140731,4.72395
74,4.724,0.0177167,-0.00126092,-0.000497295,0.0176574,4.724,-0.000714172,-0.000325187,4.72393
74,4.724,0.0324091,-0.000888435,-0.00017386,0.0323924,4.724,0.000102843,-0.000131877,4.72397
74,4.724,0.519732,0.00242923,0.00177004,0.519723,4.724,0.00255431,0.000365593,4.72398
74,4.724,0.192105,-0.00780867,-0.00414302,0.191901,4.724,-0.00267735,-0.00297869,4.72378
74,4.724,1.06624,-0.00255321,0.00133157,1.06624,4.724,0.000260412,0.000453606,4.72398
74,4.724,0.472288,-0.000657814,0.00401718,0.47227,4.724,0.000563759,0.000776372,4.72397
74,4.724,0.159987,0.00202311,0.00221859,0.159958,4.724,0.00211212,0.00225152,4.72396
74,4.724,2.00669,0.00422703,0.00784797,2.00667,4.724,-0.0018436,-0.00132362,4.72394
74,4.724,0.0350861,0.000582642,-0.000585239,0.0350726,4.724,-0.000244551,-0.000395169,4.72398
74,4.724,0.182013,0.000221965,-0.00102095,0.182009,4.724,-0.000180045,-0.000154939,4.72399
74,4.724,4.01868,-0.0045064,-0.000662548,4.01867,4.724,-0.000177638,-0.000440377,4.72391
74,4.724,0.15787,0.00202847,0.0063051,0.15773,4.724,0.00024642,-0.00373337,4.72384
74,4.724,1.92951,-0.00565495,-0.00334752,1.9295,4.724,-5.27062e-05,-3.91997e-05,4.72396
74,4.724,0.0843763,-0.00122745,-0.000216433,0.0843656,4.724,4.63712e-05,-0.000384439,4.72398
74,4.724,3.02535,-0.00821814,-0.0191576,3.02528,4.724,-0.00627556,-0.0245619,4.72389
74,4.724,0.0384955,-0.00188522,-0.0005077,0.0384426,4.724,-0.000104895,0.000304375,4.72394
74,4.724,0.0153402,-0.00265036,0.0023067,0.0149237,4.724,-0.00981013,-0.00133547,4.72357
74,4.724,1.66711,0.00249532,-0.00117417,1.66711,4.724,0.0019252,-0.00087641,4.72398
74,4.724,0.946961,-0.00232287,0.00340153,0.946952,4.724,-0.000105131,-6.69723e-05,4.72398
74,4.724,0.0243754,0.00132631,0.00251277,0.0242038,4.724,0.0013714,-0.000179515,4.72382
74,4.724,0.733019,-0.000570209,0.00126387,0.733018,4.724,-0.000175099,0.000252534,4.72399
74,4.724,0.0668578,0.000735008,0.00136287,0.0668379,4.724,0.000133222,0.000284732,4.72397
74,4.724,0.663858,-0.00253946,-0.00025339,0.663853,4.724,0.000406633,5.10365e-05,4.72398
74,4.724,0.684426,-0.00467036,0.000161941,0.68441,4.724,-1.70987e-05,0.000123731,4.72397
74,4.724,0.939497,-0.00442374,4.54941e-05,0.939487,4.724,-0.00221541,0.00570962,4.72397
74,4.724,0.231509,0.00322476,0.00377702,0.231455,4.724,-0.0001922,4.03431e-05,4.72393
74,4.724,2.63281,-0.010679,0.000345751,2.63279,4.724,-0.00730456,0.000355321,4.72395
74,4.724,0.00722115,0.000882917,-5.34496e-05,0.00714853,4.724,-0.000987446,0.000184693,4.72392
74,4.724,0.00212174,9.49559e-05,-0.000449816,0.00200732,4.724,0.000350861,-0.00088945,4.72387
74,4.724,0.440045,0.0106083,-0.00115663,0.439915,4.724,0.0161066,-0.00399704,4.72385
74,4.724,0.31793,0.00369639,-0.00245587,0.317898,4.724,-0.000405445,-0.000266928,4.72395
74,4.724,0.0309631,0.00161302,0.0011642,0.0308949,4.724,0.00207242,0.00137461,4.72392
74,4.724,2.1898,0.00474258,0.00139576,2.1898,4.724,0.000114217,8.26752e-05,4.72397
74,4.724,1.98261,0.00466516,0.00436369,1.9826,4.724,-0.000348869,0.000471453,4.72396
74,4.724,0.119431,-0.00123408,4.32489e-05,0.119424,4.724,0.000234596,-0.000984948,4.72398
74,4.724,0.154616,-0.000363841,0.000409978,0.154614,4.724,-4.64517e-06,5.63355e-05,4.72399
74,4.724,1.93186,0.00980808,0.00450137,1.93183,4.724,-0.000285886,-0.000458086,4.72393
74,4.724,0.418972,0.000985702,0.00110618,0.418969,4.724,0.000143139,0.000240342,4.72399
74,4.724,0.411865,0.00877819,0.00224931,0.411765,4.724,-0.000401991,0.000201934,4.72388
74,4.724,0.865962,0.00100449,-6.19013e-07,0.865961,4.724,1.28256e-05,9.57975e-05,4.72399
74,4.724,2.41639,0.0114197,0.0149607,2.41632,4.724,0.0238234,0.0119823,4.72387
74,4.724,0.852099,-0.000606444,-0.0022177,0.852096,4.724,2.85188e-05,-1.33975e-05,4.72398
74,4.724,0.0251026,-0.000246117,0.000313444,0.0250943,4.724,-7.75822e-06,3.08942e-05,4.72398
74,4.724,0.323125,-0.00150203,0.00500121,0.323083,4.724,-0.00312982,0.000260413,4.72394
74,4.724,1.50054,-0.000696511,0.00358773,1.50053,4.724,0.00140278,0.00856193,4.72398
74,4.724,0.0885325,0.00173144,-0.00209358,0.0884894,4.724,-0.00153514,-0.000807203,4.72394
74,4.724,0.0664209,-0.0116257,0.00898039,0.064774,4.724,0.000692137,0.00412576,4.72232
74,4.724,0.2087,0.00153939,0.0010877,0.208691,4.724,0.000311337,-0.000141971,4.72398
74,4.724,0.1959,0.000606124,-0.00118192,0.195894,4.724,-0.000102366,-1.65047e-05,4.72398
74,4.724,0.665126,-0.00317682,0.00720651,0.665079,4.724,9.7344e-05,0.00270287,4.72394
74,4.724,0.114575,-0.000569193,-0.00197742,0.114555,4.724,0.000765978,-0.00289654,4.72397
74,4.724,0.140699,0.000272001,-0.00360304,0.140652,4.724,0.00191507,-0.00196628,4.72394
74,4.724,0.0416219,-0.00317714,-0.00160987,0.0414661,4.724,-0.00255475,-0.00103007,4.72383
74,4.724,0.105783,0.000709463,0.000316401,0.105779,4.724,-7.11162e-05,7.7006e-05,4.72399
74,4.724,0.16315,-0.00359721,-0.00530741,0.163023,4.724,-0.000413678,0.00206781,4.72386
74,4.724,0.925772,0.00132585,-0.00151689,0.92577,4.724,-1.41791e-05,-4.77688e-05,4.72398
74,4.724,0.947294,-0.0013743,-0.00811801,0.947258,4.724,-0.00047049,-0.000264285,4.72394
74,4.724,0.00251696,-0.000126532,-0.000109178,0.00245887,4.724,0.00127879,0.0021373,4.72393
74,4.724,0.122922,-0.00237185,-0.00096602,0.122894,4.724,0.00132543,-0.000642952,4.72396
74,4.724,0.0183418,0.000714069,0.000651887,0.0183092,4.724,0.000325011,0.000141112,4.72396
74,4.724,1.20443,-0.000180329,-0.00246437,1.20443,4.724,-0.000724713,-0.00185197,4.72398
74,4.724,0.110775,0.000898319,-0.00162874,0.110758,4.724,-0.000323338,-0.000218019,4.72397
74,4.724,0.166499,0.000903222,-0.00127843,0.166491,4.724,0.0010783,0.00053615,4.72398
74,4.724,0.409792,0.00266903,0.00147423,0.40978,4.724,0.000307213,-0.00108459,4.72398
74,4.724,0.805169,0.00042733,-0.000988512,0.805168,4.724,-0.000498598,-0.000124089,4.72399
74,4.724,2.6472,-0.0043932,-0.000474523,2.6472,4.724,-0.00444007,0.000263451,4.72397
74,4.724,0.714256,-0.00106324,0.00284958,0.71425,4.724,6.86408e-06,1.99377e-05,4.72398
74,4.724,0.0160592,0.000305011,-0.000370218,0.0160439,4.724,0.00133996,-8.87258e-05,4.72397
74,4.724,0.33654,0.00983807,-0.0119705,0.336182,4.724,0.00490353,0.00377451,4.7236
74,4.724,0.808661,-0.0013886,0.000140117,0.80866,4.724,-2.78102e-05,0.000434322,4.72399
74,4.724,0.0425526,0.00162254,-0.000771499,0.0425116,4.724,-0.000109671,-8.36247e-05,4.72395
74,4.724,0.0324953,0.000494847,-0.000559853,0.0324827,4.724,-0.000272991,3.67736e-06,4.72398
74,4.724,0.878968,-0.000269761,0.00138902,0.878966,4.724,9.35504e-05,9.8166e-07,4.72399
74,4.724,0.0832489,-0.00235188,-0.00487527,0.0830711,4.724,0.00152982,0.00116439,4.72381
74,4.724,1.28077,0.00197843,-0.0019237,1.28077,4.724,0.00212608,0.00816838,4.72397
74,4.724,0.0827763,-0.000868974,0.000704314,0.0827672,4.724,1.89619e-05,-0.000251204,4.72398
74,4.724,1.47651,0.00146145,0.00281113,1.47651,4.724,0.00141025,0.00021082,4.72398
74,4.724,2.21452,0.00523872,0.00703056,2.21451,4.724,0.010969,0.00559055,4.72396
74,4.724,0.00412975,0.000490882,0.00063102,0.00401927,4.724,0.000351316,-0.000310202,4.72388
74,4.724,3.58191,0.00153221,-0.0193292,3.58185,4.724,0.00717311,-0.0149022,4.72388
74,4.724,1.27286,-0.000403985,-0.00321082,1.27286,4.724,2.27706e-05,0.000214576,4.72398
74,4.724,0.196021,-0.000229334,0.00111238,0.196017,4.724,-0.000214308,-0.000231076,4.72398
74,4.724,0.0357993,-0.000370598,-0.00239823,0.0357133,4.724,0.0017309,-0.0044305,4.7239
74,4.724,0.00819531,-0.000111773,-0.000195193,0.00817627,4.724,0.000308228,-0.000104179,4.72397
74,4.724,0.473531,0.00143666,0.00104218,0.473528,4.724,1.63899e-05,-2.25068e-05,4.72398
74,4.724,1.8187,7.3274e-05,0.00624607,1.81869,4.724,-0.00032276,-0.00151308,4.72396
74,4.724,1.74929,0.0111222,-0.000408013,1.74925,4.724,0.0164644,-0.00156868,4.72394
74,4.724,0.0190296,-8.87834e-05,-3.37786e-05,0.0190225,4.724,3.87137e-05,5.73006e-05,4.72398
74,4.724,0.0481207,0.000184507,-5.34843e-05,0.0481176,4.724,7.61695e-05,1.47158e-05,4.72399
74,4.724,1.53162,0.0107903,-0.0065824,1.53156,4.724,0.0211045,-0.0110135,4.72391
74,4.724,0.170593,0.002012,0.00023153,0.17058,4.724,-0.000336289,-0.000237389,4.72398
74,4.724,0.0711159,0.000682895,-0.000581232,0.0711085,4.724,0.00012749,0.000104422,4.72398
74,4.724,3.3403,0.00701275,-0.00741973,3.34029,4.724,0.00754899,-0.000407953,4.72393
74,4.724,1.46343,0.0198883,0.00168449,1.46329,4.724,0.00195895,-0.00123931,4.7238
74,4.724,1.08171,-0.00417364,-0.000185587,1.0817,4.724,-0.000368558,-0.000179087,4.72398
74,4.724,3.24109,-0.0155816,0.0603943,3.24049,4.72398,-0.0158478,0.0749785,4.72328
74,4.724,0.632747,0.00256044,0.00178714,0.632739,4.724,-5.75945e-06,-1.60391e-05,4.72398
74,4.724,0.149169,0.000509476,0.000261431,0.149167,4.724,0.000352373,-0.000406208,4.72399
74,4.724,0.143588,0.00192507,0.00019738,0.143574,4.724,-6.69181e-05,0.00107588,4.72397
74,4.724,0.0468487,0.00159483,-0.000887164,0.0468103,4.724,0.000654606,0.000279637,4.72395
74,4.724,0.410532,-0.00179331,0.0105971,0.410391,4.724,-0.0017804,-0.000229329,4.72383
74,4.724,0.0117778,-8.42701e-05,0.0013344,0.0116905,4.724,0.000677824,-0.00105353,4.7239
74,4.724,0.0238704,-0.000256997,-0.000183331,0.0238629,4.724,4.98034e-05,-2.43236e-05,4.72398
74,4.724,1.28295,0.00977582,0.00192769,1.28291,4.724,0.000785769,0.000262981,4.72393
74,4.724,0.0811861,0.000397924,-0.00116573,0.0811752,4.724,-0.000567378,-1.2572e-05,4.72398
74,4.724,0.0240575,-0.000512987,0.000552209,0.0240403,4.724,-0.00748208,0.000126822,4.72397
74,4.724,0.854072,0.00193075,0.00637074,0.854046,4.724,-0.00181044,0.00137269,4.72396
74,4.724,0.0704894,0.00281316,-0.000667344,0.0704283,4.724,0.00109011,0.000144751,4.72393
74,4.724,0.174364,-0.000973125,-0.00101598,0.174357,4.724,0.000766217,-0.000169417,4.72398
74,4.724,0.531336,-0.000864578,0.00210196,0.531331,4.724,-6.66303e-06,0.000279383,4.72398
74,4.724,0.00766779,-0.000487421,-3.51677e-06,0.0076352,4.724,-0.000499567,0.000561223,4.72396
74,4.724,0.036278,-0.000345427,0.0010522,0.0362575,4.724,-0.00080602,-3.48373e-06,4.72397
74,4.724,0.00629303,-0.000429924,-0.000751571,0.0062122,4.724,-0.000373822,-0.000288542,4.72391
74,4.724,0.111825,-0.00159759,-0.000458566,0.111811,4.724,0.000880581,0.000330767,4.72397
74,4.724,1.09664,-0.0221399,0.0215629,1.0962,4.724,-0.0171668,0.00294556,4.7235
74,4.724,2.22322,-0.000405644,0.00314971,2.22322,4.724,-0.000191779,-0.000193625,4.72398
74,4.724,0.314819,0.00145463,-0.00302154,0.3148,4.724,0.000522739,-0.00245764,4.72397
74,4.724,0.865685,-0.00636558,-0.0149623,0.865532,4.724,-0.00872049,-0.0162795,4.72383
74,4.724,0.130135,0.000554084,-0.00449417,0.130055,4.724,-0.00264085,0.00140507,4.7239
74,4.724,1.71741,-0.0320627,0.0146772,1.71705,4.724,-0.0372846,-0.0151913,4.72346
74,4.724,0.0576921,0.00151726,0.00234593,0.0576222,4.724,0.00118195,0.000262637,4.72392
74,4.724,0.521151,-3.19974e-05,2.80748e-05,0.521151,4.724,-0.00021084,-9.41451e-05,4.72399
74,4.724,0.259981,-0.0147063,0.00615758,0.259491,4.724,0.0138449,-0.00227849,4.7234
74,4.724,0.193297,0.00200411,0.00085491,0.193284,4.724,0.00494143,0.00129355,4.72397
74,4.724,0.867324,0.00387343,-0.00258877,0.867312,4.724,0.00637461,-0.00421573,4.72397
74,4.724,0.177298,0.00191159,0.000651844,0.177286,4.724,0.00183164,-0.00195999,4.72398
74,4.724,0.339062,-0.000770996,5.17161e-05,0.339061,4.724,5.93832e-05,-1.9754e-08,4.72399
74,4.724,0.134443,0.000168318,-0.000594727,0.134441,4.724,1.15085e-05,1.54084e-05,4.72399
74,4.724,0.860485,0.00227376,0.00456356,0.86047,4.724,0.00166031,0.00346914,4.72397
74,4.724,0.0550523,-0.000427402,0.000860336,0.0550416,4.724,-0.000231882,0.000778062,4.72398
74,4.724,0.00408499,0.00115049,-0.00170714,0.00349114,4.724,0.0016958,-0.00217864,4.7234
74,4.724,0.407648,-0.000875562,0.00313997,0.407634,4.724,-0.00296665,0.00138901,4.72397
74,4.724,0.706075,0.00600092,0.00190514,0.706047,4.724,0.00131302,-0.000441818,4.72396
74,4.724,0.651813,0.00018858,-0.000514971,0.651812,4.724,-6.11701e-05,4.34046e-05,4.72399
74,4.724,0.135723,0.000370438,0.000606568,0.13572,4.724,-0.000147451,3.8232e-06,4.72399
74,4.724,1.18624,0.00402488,-0.00018933,1.18623,4.724,-5.13302e-05,4.02469e-05,4.72398
74,4.724,0.224529,-0.00058466,-0.00112657,0.224524,4.724,-0.000361637,-0.000118723,4.72398
74,4.724,0.106512,0.00041112,0.00153361,0.106499,4.724,6.21965e-05,1.24769e-05,4.72398
74,4.724,0.167504,0.000784646,-0.00129997,0.167497,4.724,-0.00507602,-0.0026738,4.72398
74,4.724,1.36376,0.0082369,0.00796827,1.36371,4.724,-0.0032448,-0.000954301,4.72391
74,4.724,0.935296,0.00449199,0.00168542,0.935284,4.724,0.00152745,-0.00254185,4.72397
74,4.724,0.859848,-0.00148734,-0.00486281,0.859833,4.724,0.00308528,-0.00303431,4.72397
74,4.724,0.0473149,0.00149433,-0.00123873,0.0472723,4.724,-8.32823e-05,4.22059e-05,4.72395
74,4.724,0.120013,0.00128019,0.00193184,0.11999,4.724,0.000555368,-0.000224496,4.72397
74,4.724,0.0840809,0.000546775,-0.000404644,0.0840766,4.724,-0.00106079,-0.0008934,4.72398
74,4.724,0.230736,0.00039076,0.00556265,0.230668,4.724,0.00158252,0.00311717,4.72392
74,4.724,1.68782,-0.00165326,-0.00120362,1.68782,4.724,0.00174379,-0.00170685,4.72398
74,4.724,0.0378258,0.000369954,-0.0036186,0.037647,4.724,-0.00255083,-0.00315875,4.72381
74,4.724,1.16483,-0.00118912,0.000970474,1.16483,4.724,-0.00225061,0.000655261,4.72398
74,4.724,1.02297,0.00248172,-0.00574751,1.02295,4.724,9.81563e-05,4.22089e-05,4.72396
74,4.724,2.79749,0.0013454,-0.00647283,2.79748,4.724,-0.00105971,-0.000215004,4.72395
74,4.724,0.377452,-9.21541e-05,0.000420908,0.377452,4.724,-2.1598e-06,0.000498805,4.72399
74,4.724,0.0706863,-0.00077053,-0.000409081,0.0706791,4.724,-1.02765e-05,-5.21397e-05,4.72398
74,4.724,1.26314,-0.00795022,0.00512897,1.2631,4.724,-0.00870867,0.0193389,4.72392
74,4.724,0.339239,-0.00275795,-0.00150749,0.339224,4.724,-0.000704906,-0.00309292,4.72397
74,4.724,1.0745,-0.00153104,-0.000331758,1.0745,4.724,-0.00198662,-0.00235268,4.72398
74,4.724,4.02926,0.000236832,-0.0106872,4.02925,4.724,-1.67565e-05,0.000376429,4.72383
74,4.724,0.274841,0.00243097,0.000433585,0.27483,4.724,8.90759e-05,0.000338576,4.72398
74,4.724,1.51439,9.18256e-05,0.00133098,1.51439,4.724,-0.00629852,-0.00111804,4.72398
74,4.724,0.345074,0.00627202,-0.00219062,0.345009,4.724,-0.000163002,0.000496577,4.72392
74,4.724,4.29947,-0.00210677,-0.00238172,4.29947,4.724,-0.00103283,-0.000297532,4.72387
74,4.724,0.100527,4.05393e-05,0.000341011,0.100525,4.724,-0.000285234,0.00030458,4.72399
74,4.724,0.812367,-0.00167112,0.00413763,0.812355,4.724,-0.000409927,3.65028e-05,4.72397
74,4.724,0.094048,0.000938188,-0.000888094,0.0940378,4.724,0.000474174,-0.00226737,4.72398
74,4.724,3.24615,-0.00293878,0.00335594,3.24615,4.724,0.000203401,2.9113e-05,4.72396
74,4.724,1.87794,0.00936733,0.00189569,1.87792,4.724,4.42635e-06,-0.00023999,4.72394
74,4.724,0.364954,0.0017056,0.00102058,0.364948,4.724,-0.00155589,0.000288377,4.72398
74,4.724,0.219101,0.00118751,0.000258506,0.219097,4.724,-1.68977e-05,-1.3799e-05,4.72398
74,4.724,0.0949629,-0.000139648,0.000853278,0.0949576,4.724,0.000747102,0.00113893,4.72398
74,4.724,0.387824,-0.000696383,-0.0025215,0.387815,4.724,-3.05184e-05,7.90257e-05,4.72398
74,4.724,0.0234848,0.000455179,-0.000371327,0.0234719,4.724,-0.000926466,-0.000256487,4.72398
74,4.724,0.519283,0.00213656,-0.00172501,0.519276,4.724,-2.87365e-05,7.68588e-05,4.72398
74,4.724,2.62279,-0.000425366,0.00235544,2.62279,4.724,-0.000338172,9.79716e-05,4.72397
74,4.724,0.696641,-0.0136695,-0.0088412,0.696451,4.724,-0.00941465,-0.00131127,4.72379
74,4.724,0.0289746,0.00332309,-0.00356995,0.0285566,4.724,0.000137156,0.000149066,4.72357
74,4.724,0.0935107,0.000443875,-0.000330349,0.0935077,4.724,0.00036216,4.62452e-05,4.72399
74,4.724,0.748399,0.00149459,-0.00127965,0.748397,4.724,0.000306644,-3.00827e-05,4.72398
74,4.724,1.11621,-0.00404374,-0.00617239,1.11619,4.724,5.70144e-05,-0.00101299,4.72396
74,4.724,0.773016,-0.00859617,-0.0064459,0.772941,4.724,-0.00188942,-0.00121184,4.7239
74,4.724,0.926173,-0.00116311,-0.000351486,0.926172,4.724,1.6701e-05,7.19494e-06,4.72399
74,4.724,0.773194,-0.00248516,-5.35186e-05,0.77319,4.724,-0.000954358,-0.00049188,4.72398
74,4.724,0.00848896,0.000441096,-0.000110269,0.00846136,4.724,0.000708806,0.000369955,4.72396
74,4.724,1.52156,0.00311642,0.00434339,1.52155,4.724,0.00154729,-0.00136017,4.72397
